Date,Close,High,Low,Open,Volume
2015-11-19,175.22987365722656,175.64998842848777,174.93578818898956,175.2634771977379,88220500
2015-11-20,175.86843872070312,176.5490225803326,175.4903380010073,175.98607034062815,94011500
2015-11-23,175.66680908203125,176.43140827614252,175.20468023665438,175.9272782073656,64931200
2015-11-24,175.90208435058594,176.30539099731106,174.27203675975926,174.65853522344543,98874400
2015-11-25,175.87681579589844,176.22971058860594,175.6163339247472,176.02805092668055,51980100
2015-11-27,176.0784912109375,176.2801509055882,175.49033312764547,175.96925727372445,37317800
2015-11-30,175.34751892089844,176.35579188618337,175.23828496918972,176.23816025391488,112822700
2015-12-01,177.0195770263672,177.1372214857632,175.70042313886535,175.97770046268377,97858400
2015-12-02,175.2130584716797,177.2884263844097,174.96098705482348,176.9691350683328,108441300
2015-12-03,172.7595977783203,175.73400473534974,172.03699985461813,175.46513794700394,166224200
2015-12-04,176.12890625,176.42299170763283,172.7595905214948,172.7595905214948,192913900
2015-12-07,175.06182861328125,176.22133665250286,174.0955569562305,175.80122188532042,102027100
2015-12-08,173.88548278808594,175.01138717844287,172.9024158662772,173.49898441928113,103372400
2015-12-09,172.53268432617188,175.33904715900064,171.55801524454498,173.2468843716996,162401500
2015-12-10,172.97804260253906,174.2887985677135,172.3646786590171,172.599941892721,116128900
2015-12-11,169.6255340576172,171.52444809524988,169.3146404271741,170.86067243732876,211173300
2015-12-14,170.48252868652344,170.6085707805917,168.00385468710266,169.7851496137183,182385200
2015-12-15,172.272216796875,173.17966600278731,170.45731838505037,171.9949395822172,154069600
2015-12-16,174.7929229736328,175.09540607378608,172.07898557171094,173.39813907732147,197017000
2015-12-17,172.12942504882812,175.17105189811343,172.11261686808538,175.10383199602776,173092500
2015-12-18,169.06292724609375,171.5225370211609,168.90233146446238,171.3873100077972,251393500
2015-12-21,170.4575653076172,170.63506931648848,169.12210010333064,170.23781010837587,99094300
2015-12-22,172.0043182373047,172.30015391894648,170.3561221898982,171.3450398183421,111026200
2015-12-23,174.13429260253906,174.17655668304212,172.9171593082955,173.01013512652764,110987200
2015-12-24,173.84693908691406,174.39634644809036,173.62718388075706,173.8807555169008,48539600
2015-12-28,173.44967651367188,173.49192770141318,172.37623066297084,173.15384081635503,65899900
2015-12-29,175.3007049560547,175.6303441554267,174.51464721031633,174.54845073711917,92640700
2015-12-30,174.0582275390625,175.14013392773086,173.91453997035512,175.0556057592264,63317700
2015-12-31,172.31704711914062,174.02441544079304,172.31704711914062,173.38204524222868,114877900
2016-01-04,169.9081268310547,169.9165744875018,167.85421136208558,169.4601559928339,222353500
2016-01-05,170.1955108642578,170.65192938292125,169.0882616437573,170.22931438900892,110845800
2016-01-06,168.04861450195312,169.09669132121843,167.01743299467392,167.642894864962,152112600
2016-01-07,164.0169219970703,166.88225184359334,163.62811043242243,165.0988156154089,213436100
2016-01-08,162.216552734375,165.53831360060605,161.92917760723282,164.98045866166842,209817200
2016-01-11,162.377197265625,163.47599926089094,160.44162550789264,163.13789939462924,187941300
2016-01-12,163.68724060058594,164.43949476496124,161.55725744525915,163.8224804923623,172330500
2016-01-13,159.6048126220703,164.7015494538692,159.22446162959955,164.35500199302726,221168900
2016-01-14,162.22500610351562,163.34916367864253,158.615882880263,160.21336724550912,240795600
2016-01-15,158.7426300048828,159.5455958534582,156.80705915317225,157.86359655845175,324846400
2016-01-19,158.95399475097656,160.68671929930625,157.38186600965548,160.559939923873,195244400
2016-01-20,156.91696166992188,158.4806425014782,153.00355510783967,156.39292313915038,286547800
2016-01-21,157.79600524902344,159.63860062752195,156.0632810105243,157.39029842299223,195772900
2016-01-22,161.03323364257812,161.23608060151886,159.6470568686722,160.40775875907423,168319600
2016-01-25,158.59901428222656,160.7205377097093,158.40461492283907,160.5261383503218,130371700
